decision_date,date,window_weeks,strategy_id,ticker,weight
2021-03-31,2021-04-30,156,erc_weekly,VTV,0.0034985802750620186
2021-03-31,2021-04-30,156,erc_weekly,VO,0.0029761158553397635
2021-03-31,2021-04-30,156,erc_weekly,VV,0.003576634028227195
2021-03-31,2021-04-30,156,erc_weekly,GLD,0.008256224601315245
2021-03-31,2021-04-30,156,erc_weekly,IAU,0.008328342967601356
2021-03-31,2021-04-30,156,erc_weekly,VGK,0.0032189798404414077
2021-03-31,2021-04-30,156,erc_weekly,EFV,0.003356947998896819
2021-03-31,2021-04-30,156,erc_weekly,PID,0.003129097750366706
2021-03-31,2021-04-30,156,erc_weekly,SPYM,0.003609736167099607
2021-03-31,2021-04-30,156,erc_weekly,USO,0.0037933960517758433
2021-03-31,2021-04-30,156,erc_weekly,SLV,0.003593235948321493
2021-03-31,2021-04-30,156,erc_weekly,DXJ,0.0052984446011175
2021-03-31,2021-04-30,156,erc_weekly,GSG,0.005335766994246269
2021-03-31,2021-04-30,156,erc_weekly,IEI,0.08430175305478609
2021-03-31,2021-04-30,156,erc_weekly,VEU,0.003805931448697966
2021-03-31,2021-04-30,156,erc_weekly,BND,0.01862241027448657
2021-03-31,2021-04-30,156,erc_weekly,BSV,0.03993643035568417
2021-03-31,2021-04-30,156,erc_weekly,VEA,0.0035870768343611945
2021-03-31,2021-04-30,156,erc_weekly,MUB,0.009974933805453836
2021-03-31,2021-04-30,156,erc_weekly,NYF,0.010580857951020433
2021-03-31,2021-04-30,156,erc_weekly,JNK,0.005578272779919354
2021-03-31,2021-04-30,156,erc_weekly,SCZ,0.0031325630912238047
2021-03-31,2021-04-30,156,erc_weekly,ACWI,0.0036084987847540806
2021-03-31,2021-04-30,156,erc_weekly,ACWX,0.0037335739482774995
2021-03-31,2021-04-30,156,erc_weekly,VT,0.0036077756512143903
2021-03-31,2021-04-30,156,erc_weekly,HYD,0.004594812475744604
2021-03-31,2021-04-30,156,erc_weekly,SCHX,0.0035483788322021254
2021-03-31,2021-04-30,156,erc_weekly,SCHF,0.00363038883472246
2021-03-31,2021-04-30,156,erc_weekly,SCHA,0.002671639657727157
2021-03-31,2021-04-30,156,erc_weekly,VCIT,0.008420688588792963
2021-03-31,2021-04-30,156,erc_weekly,VCSH,0.01219940121695533
2021-03-31,2021-04-30,156,erc_weekly,ILTB,0.007306482300166274
2021-03-31,2021-04-30,156,erc_weekly,PPLT,0.0031820286608637157
2021-03-31,2021-04-30,156,erc_weekly,CORN,0.012758856534830105
2021-03-31,2021-04-30,156,erc_weekly,EMLC,0.006374364796894831
2021-03-31,2021-04-30,156,erc_weekly,SCHP,0.021314124504748205
2021-03-31,2021-04-30,156,erc_weekly,VOO,0.003633998143903725
2021-03-31,2021-04-30,156,erc_weekly,VOOV,0.0034236738868538507
2021-03-31,2021-04-30,156,erc_weekly,VIOG,0.0026869037151594217
2021-03-31,2021-04-30,156,erc_weekly,VTWO,0.0027318819312334578
2021-03-31,2021-04-30,156,erc_weekly,STIP,0.03632955172758168
2021-03-31,2021-04-30,156,erc_weekly,SCHM,0.002765132458494954
2021-03-31,2021-04-30,156,erc_weekly,WEAT,0.014692705459503075
2021-03-31,2021-04-30,156,erc_weekly,CANE,0.006731330968634368
2021-03-31,2021-04-30,156,erc_weekly,SOYB,0.011995063731064095
2021-03-31,2021-04-30,156,erc_weekly,USMV,0.0036499886782920044
2021-03-31,2021-04-30,156,erc_weekly,EFAV,0.004570435196166294
2021-03-31,2021-04-30,156,erc_weekly,LEMB,0.007297264078937082
2021-03-31,2021-04-30,156,erc_weekly,SPTS,0.10083790390409736
2021-03-31,2021-04-30,156,erc_weekly,GOVT,0.06358218805188544
2021-03-31,2021-04-30,156,erc_weekly,TAGS,0.012882536133422114
2021-03-31,2021-04-30,156,erc_weekly,SJNK,0.006917595248849922
2021-03-31,2021-04-30,156,erc_weekly,IEFA,0.0036007459606930995
2021-03-31,2021-04-30,156,erc_weekly,SPHD,0.0031754035300312396
2021-03-31,2021-04-30,156,erc_weekly,VLUE,0.003107553564823632
2021-03-31,2021-04-30,156,erc_weekly,FTSL,0.007764494669905216
2021-03-31,2021-04-30,156,erc_weekly,QUAL,0.003639311739410847
2021-03-31,2021-04-30,156,erc_weekly,HEFA,0.0048558800300441555
2021-03-31,2021-04-30,156,erc_weekly,IEUR,0.003220870718233216
2021-03-31,2021-04-30,156,erc_weekly,IQLT,0.003732792376981806
2021-03-31,2021-04-30,156,erc_weekly,GBTC,0.002583804985828443
2021-03-31,2021-04-30,156,erc_weekly,GSLC,0.0035692610236607064
2021-03-31,2021-04-30,156,erc_weekly,GSIE,0.003639867899529753
2021-03-31,2021-04-30,156,erc_weekly,GSEU,0.003364790551051948
2021-03-31,2021-04-30,156,erc_weekly,GSJY,0.005099641914266146
2021-03-31,2021-04-30,156,equal_weight,SPY,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,MDY,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,EWJ,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,QQQ,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IVV,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IWB,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IWM,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IWD,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IJR,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IJH,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IVE,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IWV,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IWO,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IWN,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IJT,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IJS,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IJK,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IJJ,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IEV,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IUSV,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,SPYV,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,VTI,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IWP,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IWS,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,EFA,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IWR,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,VXF,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,TLT,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IEF,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,SHY,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,EEM,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,AGG,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,TIP,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,VTV,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,VO,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,VV,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,GLD,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IAU,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,VGK,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,EFV,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,PID,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,SPYM,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,USO,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,SLV,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,DXJ,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,GSG,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,IEI,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,VEU,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,BND,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,BSV,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,VEA,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,MUB,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,NYF,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,JNK,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,SCZ,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,ACWI,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,ACWX,0.01020408163265306
2021-03-31,2021-04-30,156,equal_weight,VT,0.01020408163265306
