date,eval_date,trial_id,core,apply_to,f,g,f_tilde,gate_binding,corr_elevated,z_elevated,mean_abs_corr,z,z_rule,sigma_hat,sigma_star,lookback,corr_lookback_months,f_min,f_max,g_min,cash_ticker,cash_price_source,thin_history_tickers,include_thin,n_sleeves,n_thin_sleeves,n_panel_names_eligible,qqqm_first_valid,turnover,cost_return,w_VOO,w_QQQM,w_IJR,w_BIL
2022-05-31,2022-06-30,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,0.6373820301920776,0.25,0.1593455075480194,True,True,True,0.6270547146773281,0.26484961361967413,mkt_vol,0.2803333337589776,0.17867942940181045,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.004816701046644459,2.4083505233222294e-06,0.11154185528361357,0.031869101509603884,0.015934550754801942,0.8406544924519805
2022-06-30,2022-07-29,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,0.6291072572791074,0.25,0.15727681431977686,True,True,True,0.6742733266136866,0.2832756281604781,mkt_vol,0.2977448042630135,0.1873134171790091,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0020686932282425446,1.0343466141212723e-06,0.1100937700238438,0.03145536286395537,0.015727681431977687,0.8427231856802231
2022-07-29,2022-08-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,0.6358428984005169,0.25,0.15896072460012922,True,True,True,0.7488493030795723,0.2817695933680642,mkt_vol,0.2959711242414029,0.18819113748051314,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0016839102803523388,8.419551401761695e-07,0.11127250722009045,0.03179214492002585,0.015896072460012924,0.8410392753998708
2022-08-31,2022-09-30,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,0.7589396835199571,0.25,0.18973492087998928,True,True,True,0.7436540238294443,0.23700123900496192,mkt_vol,0.24932349604201218,0.189221495180214,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.03077419627986002,1.538709813993001e-05,0.13281444461599248,0.03794698417599786,0.01897349208799893,0.8102650791200108
2022-09-30,2022-10-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,0.8522820456110514,0.25,0.21307051140276284,True,True,True,0.7766486937594146,0.21487324566105265,mkt_vol,0.2254868848467415,0.19217842347564443,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.023335590522773623,1.166779526138681e-05,0.149149357981934,0.04261410228055257,0.021307051140276284,0.7869294885972371
2022-10-31,2022-11-30,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,0.7786486602970685,0.25,0.19466216507426712,True,True,True,0.75275382314917,0.24400188250725538,mkt_vol,0.25297436164139997,0.1969781477815822,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.018408346328495733,9.204173164247868e-06,0.13626351555198699,0.038932433014853426,0.019466216507426713,0.8053378349257329
2022-11-30,2022-12-30,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,0.7166947414251084,0.25,0.1791736853562771,True,True,True,0.7658413502650525,0.267320810186652,mkt_vol,0.2796824765014878,0.20044696017736774,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.015488479717990044,7.744239858995022e-06,0.12542157974939397,0.03583473707125542,0.01791736853562771,0.8208263146437229
2022-12-30,2023-01-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,0.7686149891103645,0.25,0.19215374727759113,True,True,True,0.7587270590994803,0.24907163269181126,mkt_vol,0.261876814350075,0.20128244480993984,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.012980061921314043,6.490030960657022e-06,0.13450762309431377,0.03843074945551823,0.019215374727759114,0.8078462527224088
2023-01-31,2023-02-28,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,0.8799357797433244,0.25,0.2199839449358311,True,True,True,0.796309872132181,0.21343384141387292,mkt_vol,0.22759415238971992,0.2002682379480692,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.027830197658239936,1.3915098829119969e-05,0.15398876145508175,0.04399678898716622,0.02199839449358311,0.7800160550641689
2023-02-28,2023-03-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.8070224320329084,0.17901580995988656,mkt_vol,0.1925077925454677,0.19967664982344924,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.030016055064168923,1.500802753208446e-05,0.175,0.05,0.025,0.75
2023-03-31,2023-04-28,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.7982222573558551,0.16564395988174915,mkt_vol,0.176872126699219,0.19883410690141384,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2023-04-28,2023-05-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.7801817907872234,0.15585467750056795,mkt_vol,0.16723777937964143,0.19718924107995775,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2023-05-31,2023-06-30,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.781272885979593,0.14497667348730991,mkt_vol,0.15242289043929194,0.19542987786135502,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2023-06-30,2023-07-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.7532371220150491,0.11968955259956587,mkt_vol,0.1282381374291954,0.19345203612306855,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.75,0.000375,0.7,0.2,0.1,0.0
2023-07-31,2023-08-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.7399812240504635,0.10721676647899345,mkt_vol,0.11599286456435613,0.19142548405932544,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2023-08-31,2023-09-29,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.7275693823273192,0.10624926353991453,mkt_vol,0.11542481040208327,0.18976976928284697,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2023-09-29,2023-10-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.6762249928456486,0.10802933240189228,mkt_vol,0.11661348381890518,0.18826342778297098,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2023-10-31,2023-11-30,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.725399350281373,0.12299250810561263,mkt_vol,0.13017651071828157,0.1871654015295978,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2023-11-30,2023-12-29,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.7869390772458547,0.12809201710997126,mkt_vol,0.13725624232831313,0.1860431016993839,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.75,0.000375,0.175,0.05,0.025,0.75
2023-12-29,2024-01-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.7906384238132899,0.12121334379700524,mkt_vol,0.13151473659834967,0.1845010804541926,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.75,0.000375,0.7,0.2,0.1,0.0
2024-01-31,2024-02-29,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.75548673808225,0.10683707911416346,mkt_vol,0.11934582470309177,0.1829160018608861,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-02-29,2024-03-28,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.7154760827923767,0.10794265347589797,mkt_vol,0.11819378647244481,0.18213009031057614,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-03-28,2024-04-30,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.7579613715339993,0.10856966258600936,mkt_vol,0.11849139258832406,0.18072417968126522,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-04-30,2024-05-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.7907888499703152,0.12481924722976756,mkt_vol,0.1335379334709934,0.17967955356451548,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-05-31,2024-06-28,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.8073866079274515,0.1114740817524628,mkt_vol,0.11819944676616793,0.17835646761336132,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-06-28,2024-07-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.8087743890068116,0.1051488680463757,mkt_vol,0.11209148766548503,0.1768705043181808,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-07-31,2024-08-30,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.7973181035854062,0.10627291390902652,mkt_vol,0.11396413208626908,0.1761175388569944,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-08-30,2024-09-30,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.7752898126168802,0.14432500082476998,mkt_vol,0.15673583427571686,0.17695385025093308,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.75,0.000375,0.175,0.05,0.025,0.75
2024-09-30,2024-10-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.7273789686275867,0.15892405413879146,mkt_vol,0.17294997032087306,0.1764565397478691,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2024-10-31,2024-11-29,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.7310684018375723,0.14329472909069846,mkt_vol,0.15377382847238613,0.17502365139610773,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2024-11-29,2024-12-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.656480906227937,0.12206840421007863,mkt_vol,0.13440962617057958,0.17466613328319172,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.75,0.000375,0.7,0.2,0.1,0.0
2024-12-31,2025-01-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.6675032834719304,0.1245316740240974,mkt_vol,0.13556339284252872,0.17423307942256494,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-01-31,2025-02-28,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.6677305152659349,0.13818579392563404,mkt_vol,0.1494152644968183,0.17370349050160877,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.75,0.000375,0.175,0.05,0.025,0.75
2025-02-28,2025-03-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.6578913201974211,0.13400393686680254,mkt_vol,0.14343647601555665,0.17308136009212371,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2025-03-31,2025-04-30,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.6476179173218392,0.16142449627024583,mkt_vol,0.1710309699783934,0.17415908910811975,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2025-04-30,2025-05-30,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,0.5764514746014426,1.0,0.5764514746014426,False,False,True,0.5757712686917931,0.3078017222072943,mkt_vol,0.3208018716539114,0.18492671196979996,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.32645147460144264,0.00016322573730072131,0.40351603222100985,0.11529029492028853,0.057645147460144264,0.42354852539855736
2025-05-30,2025-06-30,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,0.5619480266338223,1.0,0.5619480266338223,False,False,True,0.5341314527671943,0.31570143926242916,mkt_vol,0.32888662298471927,0.18481718877252487,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.014503447967620375,7.251723983810188e-06,0.3933636186436756,0.11238960532676445,0.056194802663382226,0.43805197336617774
2025-06-30,2025-07-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,0.5949586544001795,1.0,0.5949586544001795,False,False,True,0.5642063194008299,0.2971824501732759,mkt_vol,0.3088989372761583,0.1837820960674686,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.033010627766357215,1.6505313883178606e-05,0.41647105808012563,0.1189917308800359,0.05949586544001795,0.4050413455998205
2025-07-31,2025-08-29,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,False,False,0.5604932208589337,0.11829133630687619,mkt_vol,0.1253408414466411,0.182336592819198,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.4050413455998205,0.00020252067279991027,0.7,0.2,0.1,0.0
2025-08-29,2025-09-30,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,False,False,0.5790947564558387,0.09643873021680945,mkt_vol,0.10412884335378121,0.1815190314351461,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-09-30,2025-10-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,False,False,0.5750473215293986,0.08796685061177283,mkt_vol,0.09514880556659254,0.18027106270037735,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-10-31,2025-11-28,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,False,False,0.5520074285909171,0.10340623748152564,mkt_vol,0.11284970036657628,0.17968196320963778,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-11-28,2025-12-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,False,False,0.5657678499162234,0.12244356747007638,mkt_vol,0.13372679369112153,0.17945798268176077,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-12-31,2026-01-30,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,False,True,0.46478998135447946,0.12575637377744456,mkt_vol,0.1375238766533438,0.1783080908084673,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-01-30,2026-02-27,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,False,False,0.4583421064696196,0.1141054289037898,mkt_vol,0.12413071893202336,0.1774520201208757,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-02-27,2026-03-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,False,False,0.4788829045144657,0.10661616411505995,mkt_vol,0.11344072689691284,0.1769901618047205,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-03-31,2026-04-30,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.6215315790242463,0.14123237260743804,mkt_vol,0.14913535699778965,0.17677349997473582,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.75,0.000375,0.175,0.05,0.025,0.75
2026-04-30,2026-05-29,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.6451294941352991,0.15147406668926483,mkt_vol,0.15989655103752082,0.17665799103298735,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2026-05-29,2026-06-30,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.6632997024295006,0.1431653964088523,mkt_vol,0.15207143562063874,0.17597228076904195,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2026-06-30,2026-07-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.6180851676911865,0.14581228574183136,mkt_vol,0.15869144045934094,0.17619156743125589,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2026-07-31,2026-08-31,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.6235294451556092,0.1350174951142668,mkt_vol,0.15231571574043667,0.17565810199241308,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2026-08-31,2026-09-16,VCFC_option_a_vt_L63_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.618103795922341,0.1356202216956221,mkt_vol,0.15305663613371565,0.17495279845462508,63,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2021-01-29,2021-02-26,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,1.0,0.5,0.5,True,True,True,0.735212924265466,0.1446201955169684,mkt_vol,0.14688778385379772,0.15681956501389882,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2021-02-26,2021-03-31,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,1.0,0.5,0.5,True,True,True,0.7493034044045418,0.1301303911603597,mkt_vol,0.1349849087187165,0.15974262261452657,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2021-03-31,2021-04-30,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,0.9883955147201895,0.5,0.49419775736009475,True,True,True,0.6437110644449691,0.15429389890035136,mkt_vol,0.1665653426247524,0.16463243755813686,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.005802242639905246,2.901121319952623e-06,0.3459384301520663,0.09883955147201895,0.049419775736009475,0.5058022426399053
2021-04-30,2021-05-28,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,1.0,0.5,0.5,True,True,True,0.6024959383526656,0.13801060008561344,mkt_vol,0.15418576519054888,0.1572673155173817,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.005802242639905246,2.901121319952623e-06,0.35,0.1,0.05,0.5
2021-05-28,2021-06-30,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,1.0,0.5,0.5,True,True,True,0.5985244119802026,0.13069133707094144,mkt_vol,0.14725372207323956,0.15686903609410532,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2021-06-30,2021-07-30,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.598467510293656,0.11034177824102435,mkt_vol,0.11877912539421058,0.1497772850799746,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.5,0.00025,0.7,0.2,0.1,0.0
2021-07-30,2021-08-31,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,False,False,0.5656462821047706,0.11222781475575234,mkt_vol,0.1188347471759527,0.14615172090236206,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-08-31,2021-09-30,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.5901763140248165,0.09406738625356612,mkt_vol,0.0977768358619086,0.1415043667253468,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-09-30,2021-10-29,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.6156044122210974,0.11049534347801789,mkt_vol,0.11374163992408176,0.1405124631672338,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-10-29,2021-11-30,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.6086989830414774,0.1118274117250374,mkt_vol,0.11497101707613572,0.13901142160171953,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-11-30,2021-12-31,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,False,True,0.5013828540392297,0.12389219506603208,mkt_vol,0.12725329591857482,0.13720496738717505,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-12-31,2022-01-31,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,0.975675539863015,1.0,0.975675539863015,False,False,True,0.47131882273022385,0.13689420080405454,mkt_vol,0.1453223318460632,0.14178744457805992,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.024324460136984985,1.2162230068492492e-05,0.6829728779041104,0.19513510797260303,0.09756755398630151,0.02432446013698497
2022-01-31,2022-02-28,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,0.8268150702250646,1.0,0.8268150702250646,False,False,True,0.5327259553008369,0.1627193815737942,mkt_vol,0.17648006075172704,0.14591637382376285,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.14886046963795038,7.44302348189752e-05,0.5787705491575452,0.16536301404501294,0.08268150702250647,0.17318492977493538
2022-02-28,2022-03-31,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,0.7305403579269963,1.0,0.7305403579269963,False,False,True,0.5628304938825653,0.19506382872796096,mkt_vol,0.20966317306027174,0.15316740949156069,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0962747122980683,4.813735614903415e-05,0.5113782505488974,0.14610807158539926,0.07305403579269963,0.26945964207300366
2022-03-31,2022-04-29,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,0.6983104078643289,1.0,0.6983104078643289,False,False,True,0.5452663773397546,0.2129700530147307,mkt_vol,0.2288204269427964,0.159787685666114,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.032229950062667476,1.611497503133374e-05,0.4888172855050302,0.13966208157286578,0.06983104078643289,0.30168959213567115
2022-04-29,2022-05-31,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,0.6566488343786555,0.5,0.32832441718932776,True,True,True,0.6374935821605267,0.23609893074920937,mkt_vol,0.2509686256635774,0.16479825550760124,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.36998599067500104,0.0001849929953375005,0.2298270920325294,0.06566488343786556,0.03283244171893278,0.6716755828106722
2022-05-31,2022-06-30,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,0.6373820301920776,0.5,0.3186910150960388,True,True,True,0.6270547146773281,0.26484961361967413,mkt_vol,0.2803333337589776,0.17867942940181045,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.009633402093288973,4.816701046644487e-06,0.22308371056722714,0.06373820301920777,0.031869101509603884,0.6813089849039612
2022-06-30,2022-07-29,VCFC_option_a_vt_L63_C12_g0p5_mkt_vol,option_a,option_a_vt,0.6291072572791074,0.5,0.3145536286395537,True,True,True,0.6742733266136866,0.2832756281604781,mkt_vol,0.2977448042630135,0.1873134171790091,63,12,0.25,1.0,0.5,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.004137386456485089,2.0686932282425447e-06,0.2201875400476876,0.06291072572791075,0.03145536286395537,0.6854463713604463
