,SPY,MDY,EWJ,EWC,QQQ,IVV,IWB,IWM,IWD,IJR,IJH,IVE,IWV,IYY,IWO,IWN,IJT,IJS,IJK,IJJ,IEV,EZU,IUSV,SPYV,VTI,IWP,IWS,EFA,IWR,JPXN,VXF,TLT,IEF,SHY,FEZ,EEM,AGG,DVY,TIP,VTV,VO,VV,GLD,IAU,SUSA,VGK,EFV,IWC,PID,SPYM,KBE,SDY,PRF,XBI,XSD,USO,SLV,DXJ,KRE,XRT,GSG,VYM,SHV,IEI,VEU,MBB,BND,BSV,UNG,BIL,VEA,MUB,NYF,JNK,USL,SCZ,UGA,ACWI,ACWX,VT,HYD,SCHX,SCHF,SCHA,VCIT,VCSH,ILTB,PPLT,PALL,BNO,CORN,EMLC,SCHP,VOO,VOOV,VIOG,VTWO,STIP,VIXY,SCHM,SDIV,WEAT,CANE,SOYB,USMV,EFAV,LEMB,SPTS,INDA,GOVT,TAGS,SJNK,IEFA,ISTB,SPHD,SRLN,VLUE,FTSL,XYLD,QUAL,USFR,HEFA,ASHS,DGRO,IEUR,BBC,IQLT,GBTC,GSLC,GSIE,GSEU,GSJY,EPRF,ESGD,GBIL,BUFF,GVIP,ESGU,GIGB,GSSC,GSEW,GHYB,JUST,LOUP,UJUL,PJUL,AAAU,BJUL,TRTY,POCT,BOCT,UOCT,GTIP,PJAN,UJAN,BJAN,PAPR,BAPR,UAPR,GSST,PJUN,UJUN,BJUN,ETHE,EJUL,IJUL,PAUG,UAUG,BAUG,PSEP,BSEP,USEP,NOCT,KOCT,PNOV,BNOV,UNOV,TMDV,PDEC,BDEC,UDEC,IJAN,NJAN,EJAN,KJAN,PFEB,UFEB,BFEB,UMAR,BMAR,PMAR,KAPR,NAPR,PMAY,BMAY,UMAY,GSUS,GSID,JEPI,SGOV,KJUL,NJUL,TBJL,TFJL,GCOR,BLDG,QQQM,GINN,XDSQ,XDQQ,XBAP,EAPR,IAPR,QTAP,XTAP,DFUS,IAUM,BALT,QTJL,XBJL,XTJL,GTEK,IOCT,XTOC,QTOC,EOCT,XBOC,XBJA,QTJA,XTJA,BUFB,GEMD,PSTP,BSTP,GSWO,GUSA,XUSP,DFSI,SFLR,APRH,APRJ,GXUS,JULH,JULJ,TJUL,ISEP,ZALT,EALT,OCTJ,OCTH,LOCT,BINV,BUSA,GSC,GPIQ,GPIX,INOV,GVUS,IDEC,JANH,AJAN,JANJ,LJAN,IBIT,FBTC,BITB,ARKB,HODL,BTCO,BTCW,BRRR,QFLR,IFEB,IMAR,AAPR,LAPR,IMAY,IJUN,NJUN,KJUN,ZJUL,JAJL,AJUL,QBUF,RBUF,IBUF,EBUF,LJUL,ETHA,ETH,FETH,ETHW,TETH,ETHV,EZET,QETH,GUMI,GMUB,BTC,GCAL,ZAUG,GPRF,IAUG,NAUG,KAUG,ZSEP,NSEP,KSEP,GMNY,RFLR,APOC,ZOCT,AOCT,KNOV,ZNOV,NNOV,NDEC,KDEC,ZDEK,ZJAN,TJAN,ZFEB,NFEB,KFEB,QBF,ZMAR,NMAR,KMAR,SPUT,ZAPR,TAPR,GIND,ZMAY,NMAY,KMAY,BFRZ,ZJUN,GIGL,GBND
2008-06-30,-0.08357609709983616,-0.07103356348366163,-0.07460807869403874,-0.04953229283024729,-0.09615057049548459,-0.08388345881017156,-0.08314929217553235,-0.07526478361212174,-0.09525644445985781,-0.07456916904304245,-0.07050045581931219,-0.11099636312895844,-0.08143267391372666,-0.08054331097403244,-0.058124631010471606,-0.09334116241378976,-0.057705526881364655,-0.08417075215950265,-0.04947272494329191,-0.08596931455086876,-0.09351150704202293,-0.11260839880932971,-0.09548800283472592,-0.09979910376516932,-0.08120827185852286,-0.07328579974305038,-0.089145158445598,-0.08786828956620074,-0.07953917428799995,-0.0736018457964146,-0.07416226415582128,0.026536961189323582,0.01145840984196056,0.0024547384060147337,-0.10406254662584935,-0.09269537731293043,-0.0018488307451758335,-0.14410438809163184,0.01789415578246767,-0.09527485945748204,-0.07738002983352643,-0.0813304893932486,0.0451687217321981,0.042986214188694305,-0.07998873178450772,-0.08988743097348773,-0.0974842684997459,-0.0920010352847318,-0.10741804248632292,-0.07841389157241208,-0.22669045363909224,-0.15032789965703575,-0.10887733021267698,-0.027970379567525905,-0.12271564352738884,0.1028527688203087,0.03538656154914266,-0.06119717467834185,-0.1888715429059763,-0.11302278506274932,0.10324008805152562,-0.1032191480008392,0.001874033284468446,0.00738959665642791,-0.08376520605325344,-0.0011536217532233106,0.0004197025826500056,0.001630326534693527,0.13194319632675455,0.0023367920324535163,-0.08678992324409451,-0.017315643756102173,-0.016690468965218308,-0.034554794087517604,0.1177410245378312,-0.07748901066036773,0.05291858594385612,-0.07987327815559309,-0.08438110723118253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-31,-0.008985693064244571,-0.01821221719007382,-0.03769059368844341,-0.05458399558286198,0.006420105080892524,-0.0074216230579639,-0.009451150290723964,0.036731011948945236,-0.0034362915242568404,0.01894638806909077,-0.016548559936852225,0.013565114392430244,-0.008045574644241271,-0.009024577024471903,0.01713153077222951,0.0462984749164399,0.0036083882140900414,0.02873299379044192,-0.03445985893013648,-0.005674519384258225,-0.02571503623979532,-0.024390190251260546,0.0012517934953963916,0.00680587846854408,-0.006241650598524551,-0.03789247201890111,-0.012398098067413987,-0.03320221589049055,-0.02529296451147045,-0.03869798486559284,-0.004512561303627538,-0.0036741805087061596,0.007206754495844736,0.004342354100303147,-0.0007795139022170883,-0.05503967976341284,0.0039393831017879855,0.04182668405919032,-0.006095424754806067,-0.0017874402820069468,-0.039358773296940486,-0.009142520736064697,-0.014442009549096912,-0.012167056809321286,0.002608656659944808,-0.02880654435580099,-0.02971581513160093,0.0491692635487071,-0.012007120646430502,-0.015879049129241762,0.13752202724030882,0.05419356926452412,0.003695840104350534,0.20100675731016837,-0.045454009619713354,-0.12027103077506751,0.015466615930730399,-0.03707512680694014,0.1366885434902172,0.03932979758155919,-0.13322657681275263,0.019383673885211117,0.0024101031952274976,0.007203876466161052,-0.03675763729534054,0.00012785305235274436,0.00021068461443363162,0.00420075706468892,-0.3234874122868022,0.001875551632833261,-0.03470801288063652,0.005634332492347127,0.00558588442115826,-0.011147138892080077,-0.11606289414069393,-0.06615119163315197,-0.13600371035352699,-0.03156627644586285,-0.03801754527034906,-0.026846733614538154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-29,0.015453311147273885,0.01444251236245897,-0.04916653469242149,-0.03094094108997525,0.01451788452010816,0.014875719224915818,0.013818917138505915,0.03575407069707781,0.016688469637585746,0.042896339132638905,0.014458269699020754,0.014160733686318538,0.016765577995359715,0.015817041835149093,0.03154549394121253,0.052211051995065594,0.03689207985928733,0.04761865970342605,0.01322289272827093,0.020652360808698367,-0.03969565725562485,-0.03933055847228528,0.0197463606849686,0.014957563132643736,0.014602651191161886,0.009249469217560868,0.0277973955747699,-0.042476042144812154,0.018484463637437498,-0.047968234573484425,0.020605596380879554,0.0273926838725711,0.015265859014631955,0.004663665356583913,-0.05383301593267886,-0.06315756601846367,0.007419069932169675,0.03761484800556114,0.0078078695461905046,0.016293468204634953,0.01623944696979618,0.011142127593864348,-0.09291743535130026,-0.09043503400665853,0.0208141225586973,-0.03844900318171529,-0.03502545286902048,0.02721876389596556,-0.01215283558879554,0.014945679266504364,0.005522937022610419,0.036689489941817977,0.020049229648705813,-0.07024140141732249,0.05769656826041447,-0.07120707340036225,-0.23730750930634859,-0.03956003311797596,0.06045608148233006,0.059887833787504396,-0.07484984733573385,0.017410955762217295,0.0012277169506367258,0.009796849915477024,-0.05107631258487122,0.010402640316264034,0.008378849228789953,0.004417028500907083,-0.1370892103701743,0.0007854041399892875,-0.04005779837197465,0.01448034568744383,0.017349418959372365,-0.002198514800579754,-0.06201130298189195,-0.036027308574590355,-0.03349193947669726,-0.01671507214058865,-0.04924486914734971,-0.0184611414883592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,-0.09417338175913115,-0.1078900904948541,-0.06573163938090154,-0.1329822924576297,-0.15576212073729,-0.08881535167688737,-0.09338663598024621,-0.07751492454789854,-0.073976106732482,-0.06655571490963763,-0.10779016885705117,-0.07424612917452933,-0.0811644208951472,-0.09673896184835806,-0.11289408092569875,-0.032036131729965556,-0.07312394676847989,-0.04813881947929732,-0.13326286148422262,-0.08014355035138732,-0.12357079142615945,-0.13501728703154414,-0.07186822271406212,-0.07628761000217255,-0.09241090036601662,-0.15286896895296154,-0.08887286262176075,-0.1143624811434728,-0.13033143463826125,-0.06619274859467805,-0.11225516135456781,0.01476011374717734,-0.0014027621512002764,0.007779557151646133,-0.11909417690008262,-0.14681667764357642,-0.01759757629000369,0.009991663652384242,-0.040219807497854476,-0.06852195359860169,-0.1297466360729327,-0.08904554702269607,0.04112104574714248,0.04269859713185653,-0.074225483254311,-0.12893814294685957,-0.11555331371377664,-0.06909983124462471,-0.1134906951587521,-0.10751609355034064,0.03611425701701276,0.03946239816311947,-0.08534897930944962,-0.06528831725497031,-0.17507626921853958,-0.11693765789999666,-0.11368732364247103,-0.06718067413189754,0.1150850317707548,-0.04341379998428574,-0.10437823355447617,-0.04691187691156773,0.0030923433020542124,0.009975775466476877,-0.12476765890893926,0.010529757313605392,-0.005156389514645365,-0.0022637526786196682,-0.09357994515179036,0.005082275511805401,-0.11588725335807393,-0.03385557444671072,-0.0010320106958399133,-0.07617490787982228,-0.12819778311160424,-0.14696976553416052,-0.09283239070958793,-0.1226095945793565,-0.13144703346796827,-0.09108223851689023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-31,-0.16518653770367508,-0.21547824484544698,-0.15572244739838004,-0.27182987987568286,-0.15471622616733527,-0.16632481133926136,-0.17133399638448243,-0.20955861424405142,-0.169822824541227,-0.1976139091055854,-0.2129632719533534,-0.17009195300009516,-0.18767288525108494,-0.173958383916756,-0.21654932531742788,-0.20969668972002875,-0.21462326523646735,-0.19861637030611168,-0.21485711973827248,-0.22212521760824777,-0.21249380687787567,-0.24572003208454662,-0.17524152976133578,-0.16795724499095688,-0.17477718356866578,-0.22001934079352725,-0.23080843055510547,-0.20834797427216312,-0.21348569140220552,-0.15911946666197863,-0.2160562905303428,-0.018607690746342942,-0.008629308069866948,0.011046149797082183,-0.22634481131826478,-0.2557799569013758,-0.022809993920799188,-0.11457524649437667,-0.08089581272546087,-0.1623423822724902,-0.21984518889032478,-0.17176510456758853,-0.1613965370422935,-0.16251315667763389,-0.18289566150036374,-0.21828747939057058,-0.19825541966094795,-0.211318176909583,-0.24466692824144987,-0.14797380456869202,-0.1363095045098398,-0.1154001438117851,-0.18179848562436474,-0.11042734686609157,-0.15141896251149634,-0.3221558504504748,-0.1915612138977948,-0.12703607658685023,-0.07323920459560107,-0.24845549498870456,-0.2966542622825631,-0.14847494864858668,0.0019515142232919835,0.01469048239926396,-0.2276159954710748,-0.017417859098444066,-0.02947610635968856,-0.020148569566332042,-0.13265306472918514,-0.002325166916297583,-0.20557276248070822,-0.009741269527855256,-0.06741581640093897,-0.1908625772428062,-0.30201120575185414,-0.2377145343616046,-0.38540412820173997,-0.1840639291741215,-0.23001774278373754,-0.21436818435076832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-28,-0.06960649217455661,-0.09487374958762962,-0.03777768928756575,-0.10792518446477617,-0.11462418539476826,-0.07464812291463485,-0.0837287952083392,-0.11925582151340708,-0.07484932547862355,-0.11853429356262368,-0.09622407530899701,-0.09261109136482193,-0.08106626966423292,-0.07839074976678284,-0.118974114736344,-0.11272122070752366,-0.10843842024352812,-0.11797447919983717,-0.09614444970072489,-0.08982079265652798,-0.06721864099921804,-0.07443258626860838,-0.07642239236192738,-0.05674365819954674,-0.0801497846649365,-0.10260169934174024,-0.09582237283223582,-0.06371989558083979,-0.10569494675389579,-0.05108215924186266,-0.11198135373039986,0.14341351904214839,0.07753794676323467,0.011053465261809059,-0.07071288976078616,-0.09752223481186262,0.030242710127018624,-0.08909651187865664,0.008768565912477655,-0.06649981737380428,-0.09134034326682472,-0.0761641183987346,0.1257359360970265,0.1223806098479463,-0.07759243621833178,-0.07382513262881285,-0.06800201629806124,-0.1272776317990676,-0.09620512496200828,-0.09601806174763083,-0.18263229593876662,-0.06420983898001653,-0.0859144548806191,-0.08244496217691799,-0.21733226266836714,-0.24284943268472958,0.0678496475685586,-0.03922133283873264,-0.09847976991676899,-0.2025098143006735,-0.14878438280688533,-0.05541503503367573,0.003539519735477281,0.038496847766025466,-0.06772411807192125,0.04219869541378207,0.03926961162547382,0.04274821928737471,-0.06747400973460593,-0.0005008431433821681,-0.06621321265696889,-0.005429809896329574,0.03203579411288726,-0.0838100693898014,-0.1835144173302219,-0.07378650162734157,-0.2508995797468898,-0.0875630878538608,-0.06996400986528406,-0.0680677856428914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,0.009796111752642167,0.044212186304176004,0.115408321370577,0.03950546779323161,0.02277396879900162,0.009795029545766942,0.018358829145603606,0.048056855150567124,0.017790494167645665,0.05097301278327104,0.044020687282591675,0.013373403369940196,0.019348099575164035,0.020990331645282856,0.04779836491435696,0.05290607308277262,0.040549528615621444,0.06580477485685132,0.045517705049872514,0.046239270451758685,0.0769684615974422,0.12425822506702877,0.021580249720705602,0.010186312853733392,0.017661559333081334,0.03476545576436196,0.054171163960357704,0.08868408748099887,0.04090443977803604,0.11039928897661655,0.052533335874570763,0.13652438791500576,0.05156245311588892,0.0056311107965856255,0.127941798043665,0.103334935842474,0.06662452057466028,-0.02497692003117369,0.06503649887864582,0.014943018218510407,0.04982134612562672,0.018554116226668027,0.07732535516442862,0.07866566321552271,0.010699704542050492,0.0718544476273899,0.08719327006496758,0.0440524680050467,0.035102290043383944,0.02588070156285438,-0.06489135174869898,-0.0058816665119277856,0.014425340754260274,0.09264628041817757,0.053722074543087306,-0.2135899654520208,0.09481918968070269,0.1326418016951807,0.004070250124416308,0.1191418535651263,-0.11176648793686339,0.005586686023713927,0.0008605693410239645,0.017614382507861404,0.08487000288934321,0.017189666142702675,0.05136691391010517,0.0339493802207238,-0.14025976176756227,0.00030376937260978565,0.09018462625634815,0.05280676312245003,0.025681890401056506,0.1697888590323584,-0.13537750496065137,0.0870762928558877,-0.15021836643499464,0.05465198335649801,0.07502323433122382,0.0541140218776317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-30,-0.08211416895798473,-0.0665917006465917,-0.12004161970188021,-0.04188157318719543,-0.022865034449102595,-0.08127588602194358,-0.07939358905107718,-0.09666946908185337,-0.11571046201588231,-0.116897747881609,-0.06750417717506518,-0.1215139646246306,-0.08365386590551394,-0.08459966316404077,-0.0680293856343539,-0.13788904042762762,-0.10390504363271791,-0.13944865710707122,-0.05716871566241544,-0.07836065377317247,-0.14739891703949726,-0.1718393322548184,-0.11558142948510286,-0.11089183251872226,-0.08046501133186279,-0.04411792450127505,-0.11005629988631438,-0.13731614947589676,-0.07083037474732579,-0.1154494608715737,-0.08167133890984513,-0.13070886006900406,-0.03887172503123504,-0.004371429463917886,-0.1825331978346112,-0.09291127097162377,-0.019865753569091926,-0.15669648838014505,-0.00040317733031192127,-0.11102998611738357,-0.0687342545045938,-0.08024544940810185,0.05536293459751551,0.054234859623020215,-0.07881033219312461,-0.13842589893447532,-0.15314448760055666,-0.11051831162257231,-0.13986713136664308,-0.08010589677662006,-0.3512041155084845,-0.13369555960085533,-0.10208264792715527,-0.015852523653867023,-0.025672641478840075,-0.11722052385591919,0.11785720276589395,-0.1099261287895884,-0.28875126352127645,-0.03436432221386909,-0.10346036101622147,-0.12976206755624897,-0.0005437053352028709,-0.0128072982130496,-0.12995047556771533,-0.0017152109016915773,-0.02076733199098535,-0.010925489362444196,-0.21752269740749586,0.0019653382010784703,-0.14015223307109081,-0.00010109817896908346,0.015665394245351738,-0.015746486993213793,-0.027099347021830478,-0.11551970544484114,0.20349440792014306,-0.11381883712204921,-0.1341142909748464,-0.10855035501552734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-27,-0.1074486859510817,-0.0944974081337604,-0.12574136140187575,-0.0964072751034526,-0.05264969983075185,-0.10558019474585878,-0.10446783971129936,-0.11982884623605627,-0.13176586671569945,-0.11820762845178057,-0.09390720401535468,-0.1312672383093838,-0.10493180480682462,-0.10084239276128837,-0.1042197550750138,-0.1389480908092504,-0.10868987956604792,-0.13025859091497138,-0.0789972829476604,-0.11048818702572827,-0.10659132860614162,-0.1207098726136937,-0.13365953843889256,-0.12249863133648564,-0.10525089583395686,-0.07324434457443552,-0.1201101227495216,-0.1038759509069549,-0.09929697197463971,-0.13188022539663546,-0.0989316796355112,-0.015318530753256288,-0.007349481261158086,-0.0014490179851558427,-0.12428769481540114,-0.06269344245332786,-0.010554392414343305,-0.14876543738408132,-0.021976004377629255,-0.13555662456692175,-0.09542733034240647,-0.10565648703688224,0.014456244990885825,0.01422943509200092,-0.09886684577423055,-0.1037816439921807,-0.11502603315181215,-0.13519172913507604,-0.09845108056815055,-0.09806520008793773,-0.14705898256955274,-0.13325722971214082,-0.11891569170745431,-0.12298665702159406,0.017849512085659436,-0.07426420695712288,0.028753965136958826,-0.13662298904956738,-0.1224689216040139,0.007117818744280191,-0.06120856601066016,-0.13645640933496572,-0.0006076813448142593,-0.006351972570244002,-0.09210510494548507,0.0040501711966454135,-0.0058537040544488494,-0.009805248799005684,-0.04467730300259609,-4.419069535721576e-05,-0.10076267796819027,0.005058951401801126,0.01637003320491437,-0.10195269716154598,-0.054332872347019445,-0.09278780882139348,-0.0021348948291062264,-0.09711065814945241,-0.09624098639132483,-0.09523807726800926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,0.08331033702182133,0.08297605754267257,0.07191278240625865,0.09078872691281625,0.10316532381346266,0.0802886071720772,0.0815799931377501,0.07757651392183496,0.08198205446393447,0.06644006800385127,0.0845698308127596,0.09026404354791207,0.08293116691499991,0.08237325612963375,0.08406203271053192,0.08697691379155459,0.06729853994136814,0.07601307660757439,0.09271197068290449,0.07665672476973584,0.07841492317808352,0.0991474720942569,0.07892301311536931,0.08859947574875959,0.08272234462386874,0.08926960372840487,0.0835019478019845,0.08391018066739497,0.08595256063219314,0.07156302643773893,0.08105875902701665,0.04047325866868445,0.03313644781709546,0.004993377535266852,0.10642216041534192,0.16862945668094875,0.011030344964978012,0.07098376920719351,0.05905938614689332,0.08214620886483748,0.08473793277469754,0.08224173971327398,-0.02536973490015282,-0.02449819140488907,0.08872849209142308,0.07697446353138893,0.0898320329088691,0.07755146408412927,0.08540859864009898,0.08746696780522845,0.14989323882092553,0.12135208973825584,0.0863689766904745,0.040400327660787605,0.14572178317109774,0.07393715550497504,-0.006987589424551577,0.09021146976300476,0.0657981315256948,0.15812491270183315,0.04568107910942354,0.09645211739400872,0.0011349170740817538,0.017594652835760893,0.10144908342055903,0.01290721344833079,0.010941166315097117,0.004103731908262631,-0.12240184312431646,-6.420441351140393e-05,0.08424892604223944,0.0028783654360922117,0.06708336267254689,0.05508328040686483,0.09963635531338788,0.09694644450881795,0.022250685996641817,0.09213566819034869,0.10440928314551057,0.08834554831223485,0.0024798152037286414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-30,0.09934650108687948,0.1477596654088955,0.07721547839595733,0.13851717719887469,0.13060678684032778,0.10135650978006128,0.10543389492508037,0.15386408941047325,0.10601313828783665,0.18081864438873962,0.1475249450599181,0.11720486815905962,0.11094142695552311,0.1050476840760235,0.14788980754614944,0.15357346687671747,0.16908097636932107,0.1888976936481923,0.141171981975158,0.15705880146177442,0.12744319975563578,0.1465306158225672,0.11562419236340116,0.0801600876289632,0.10990428761617377,0.14485078115631644,0.1699381135471525,0.11519028962295152,0.15571198236125317,0.08406563498186959,0.16288903887128825,-0.06952030743606052,-0.0274512149343491,-0.001651430827133482,0.13885804264023505,0.15558221439358366,0.005151695903059528,0.11497867867171263,-0.01795069076509126,0.11015933117577004,0.14245817125056304,0.10105419205469324,-0.03334074188003566,-0.03374260055677958,0.1031678558245539,0.13166188017315816,0.16666702996487448,0.16293162236689018,0.14852611084861134,0.09049466815251073,0.17821079470419043,0.135985962618542,0.18972529615866307,-0.056875068130691986,0.14327464023116532,-0.014457834331304542,-0.045347922238932026,0.057351966382308994,0.08532814279530943,0.20907903009046303,-0.015488458495700352,0.10262981368612034,0.0005530952601164874,-0.013819258181634209,0.1322901846020621,0.001495613462176193,0.004656925180830385,0.004325080555636962,-0.13618419215784816,0.0006100853264732198,0.1182094848973525,0.023248551087547975,-0.04975792015664782,0.14219657796469343,-0.013558196114925036,0.13786963743836722,0.026370911854782797,0.12777950052510478,0.1371000208247941,0.12055233380318287,0.013549397981679645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
