date,eval_date,trial_id,core,apply_to,f,g,f_tilde,gate_binding,left_tail_score,lt_median,skew,skew_estimator,left_tail_rule,sigma_hat,sigma_star,lookback,skew_lookback_months,g_min,f_min,f_max,cash_ticker,cash_price_source,thin_history_tickers,n_panel_names_eligible,n_null_names,qqqm_first_valid,turnover,cost_return,w_VOO,w_QQQM,w_IJR,w_BIL
2023-08-31,2023-09-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.09036466380430495,-0.21866419869737325,realized_amaya,cvar_5,0.11542481040208327,0.18976976928284697,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,227,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-09-29,2023-10-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.09036466380430495,-1.224501786793204,realized_amaya,cvar_5,0.11661348381890518,0.18826342778297098,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,230,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-10-31,2023-11-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.09036466380430495,-0.5205595648615631,realized_amaya,cvar_5,0.13017651071828157,0.1871654015295978,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,231,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-11-30,2023-12-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.09308808674604602,1.8654918051069498,realized_amaya,cvar_5,0.13725624232831313,0.1860431016993839,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,231,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-12-29,2024-01-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.09581150968778707,0.09581150968778707,0.5605285835574597,realized_amaya,cvar_5,0.13151473659834967,0.1845010804541926,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,231,2020-10-13,0.5,0.00025,0.7,0.2,0.1,0.0
2024-01-31,2024-02-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.08995229386013628,0.09581150968778707,0.08259530019302186,realized_amaya,cvar_5,0.11934582470309177,0.1829160018608861,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,231,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-02-29,2024-03-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.08995229386013628,0.09581150968778707,0.8070442636363666,realized_amaya,cvar_5,0.11819378647244481,0.18213009031057614,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,232,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-03-28,2024-04-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.0801695323966641,0.09308808674604602,0.6134879786530743,realized_amaya,cvar_5,0.11849139258832406,0.18072417968126522,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,232,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-04-30,2024-05-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.0801695323966641,0.09036466380430495,-0.5625801955965618,realized_amaya,cvar_5,0.1335379334709934,0.17967955356451548,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,232,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-05-31,2024-06-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.0801695323966641,0.09036466380430495,1.1420631159800394,realized_amaya,cvar_5,0.11819944676616793,0.17835646761336132,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,234,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-06-28,2024-07-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.057053167308999855,0.09036466380430495,1.8908993460865544,realized_amaya,cvar_5,0.11209148766548503,0.1768705043181808,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,234,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-07-31,2024-08-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.057053167308999855,0.09015847883222061,-0.5359926973592983,realized_amaya,cvar_5,0.11396413208626908,0.1761175388569944,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,234,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-08-30,2024-09-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.057053167308999855,0.08995229386013628,-0.1918139191841553,realized_amaya,cvar_5,0.15673583427571686,0.17695385025093308,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,234,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-09-30,2024-10-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.08995229386013628,-0.4806093913485223,realized_amaya,cvar_5,0.17294997032087306,0.1764565397478691,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,234,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-10-31,2024-11-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.08995229386013628,-1.0003672433198756,realized_amaya,cvar_5,0.15377382847238613,0.17502365139610773,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,236,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-11-29,2024-12-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.0850609131284002,1.7288453084905884,realized_amaya,cvar_5,0.13440962617057958,0.17466613328319172,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,236,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
