decision_date,date,window_weeks,strategy_id,ticker,weight
2015-12-31,2016-01-29,156,nonlinear_shrinkage_gmv,SDIV,0.0
2015-12-31,2016-01-29,156,nonlinear_shrinkage_gmv,USMV,0.5219364601066363
2015-12-31,2016-01-29,156,nonlinear_shrinkage_gmv,EFAV,0.43516456183972396
2015-12-31,2016-01-29,156,nonlinear_shrinkage_gmv,INDA,0.0
2015-12-31,2016-01-29,156,nonlinear_shrinkage_gmv,IEFA,8.100320457864799e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,SPY,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,MDY,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,EWJ,5.689605586321223e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,EWC,1.7984922279341017e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,QQQ,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,IVV,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,IWB,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,IWM,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,IWD,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,IJR,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,IJH,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,IVE,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,IWV,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,IYY,8.506115534283293e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,IWO,6.341041939487311e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,IWN,2.132859426352964e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,IJT,2.958730261742311e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,IJS,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,IJK,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,IJJ,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,IEV,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,EZU,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,IUSV,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,SPYV,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,VTI,8.341454934610408e-18
2015-12-31,2016-01-29,156,minvar_lw_weekly,IWP,7.139042821376777e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,IWS,3.419202728900724e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,EFA,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,IWR,4.019676350441711e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,JPXN,7.206376013832602e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,VXF,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,FEZ,1.802737476975874e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,EEM,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,DVY,1.6994602482459812e-16
2015-12-31,2016-01-29,156,minvar_lw_weekly,VTV,2.0711470164371168e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,VO,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,VV,2.134920357948238e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,SUSA,7.011770354350773e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,VGK,3.8393142574544965e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,EFV,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,IWC,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,PID,1.9233520509040443e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,SPYM,1.5648546317674827e-16
2015-12-31,2016-01-29,156,minvar_lw_weekly,KBE,0.04951210930274869
2015-12-31,2016-01-29,156,minvar_lw_weekly,SDY,4.597347820752822e-16
2015-12-31,2016-01-29,156,minvar_lw_weekly,PRF,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,XBI,2.8636919604880035e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,XSD,6.075880932269672e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,DXJ,1.1209609510639498e-16
2015-12-31,2016-01-29,156,minvar_lw_weekly,KRE,4.6834009922020736e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,XRT,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,VYM,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,VEU,1.2573099871133678e-16
2015-12-31,2016-01-29,156,minvar_lw_weekly,VEA,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,SCZ,1.2841770817171503e-16
2015-12-31,2016-01-29,156,minvar_lw_weekly,ACWI,4.475837283882267e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,ACWX,1.1336786812631093e-16
2015-12-31,2016-01-29,156,minvar_lw_weekly,SCHX,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,SCHF,4.022492894164773e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,SCHA,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,VOO,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,VOOV,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,VIOG,2.992903511838994e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,VTWO,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,SCHM,5.878215787159989e-18
2015-12-31,2016-01-29,156,minvar_lw_weekly,SDIV,0.0
2015-12-31,2016-01-29,156,minvar_lw_weekly,USMV,0.51162116875758
2015-12-31,2016-01-29,156,minvar_lw_weekly,EFAV,0.43886672193966914
2015-12-31,2016-01-29,156,minvar_lw_weekly,INDA,3.8020029846302335e-17
2015-12-31,2016-01-29,156,minvar_lw_weekly,IEFA,9.966139225295402e-17
2015-12-31,2016-01-29,156,erc_weekly,SPY,0.014932877025921644
2015-12-31,2016-01-29,156,erc_weekly,MDY,0.013838415302447919
2015-12-31,2016-01-29,156,erc_weekly,EWJ,0.014611564874522701
2015-12-31,2016-01-29,156,erc_weekly,EWC,0.014409059818731144
2015-12-31,2016-01-29,156,erc_weekly,QQQ,0.01364450091363918
2015-12-31,2016-01-29,156,erc_weekly,IVV,0.014839286540557006
2015-12-31,2016-01-29,156,erc_weekly,IWB,0.014740509783019367
2015-12-31,2016-01-29,156,erc_weekly,IWM,0.012838950789044849
2015-12-31,2016-01-29,156,erc_weekly,IWD,0.014801420764378672
2015-12-31,2016-01-29,156,erc_weekly,IJR,0.013486407945712393
2015-12-31,2016-01-29,156,erc_weekly,IJH,0.01377083244689219
2015-12-31,2016-01-29,156,erc_weekly,IVE,0.015025611460534105
2015-12-31,2016-01-29,156,erc_weekly,IWV,0.014559342608525358
2015-12-31,2016-01-29,156,erc_weekly,IYY,0.01483801611368198
2015-12-31,2016-01-29,156,erc_weekly,IWO,0.012341725133170363
2015-12-31,2016-01-29,156,erc_weekly,IWN,0.013471414647527657
2015-12-31,2016-01-29,156,erc_weekly,IJT,0.01329693154780561
2015-12-31,2016-01-29,156,erc_weekly,IJS,0.01354367945060004
2015-12-31,2016-01-29,156,erc_weekly,IJK,0.013798742275490453
2015-12-31,2016-01-29,156,erc_weekly,IJJ,0.013759970232964705
2015-12-31,2016-01-29,156,erc_weekly,IEV,0.01317082963823824
2015-12-31,2016-01-29,156,erc_weekly,EZU,0.012861064626379981
2015-12-31,2016-01-29,156,erc_weekly,IUSV,0.01479566808366001
2015-12-31,2016-01-29,156,erc_weekly,SPYV,0.015468182401730519
2015-12-31,2016-01-29,156,erc_weekly,VTI,0.0145621394776008
2015-12-31,2016-01-29,156,erc_weekly,IWP,0.013976318753645712
2015-12-31,2016-01-29,156,erc_weekly,IWS,0.014619057313231439
2015-12-31,2016-01-29,156,erc_weekly,EFA,0.01371206763868461
2015-12-31,2016-01-29,156,erc_weekly,IWR,0.014292649332178936
2015-12-31,2016-01-29,156,erc_weekly,JPXN,0.01635791533555088
2015-12-31,2016-01-29,156,erc_weekly,VXF,0.013379148331508007
2015-12-31,2016-01-29,156,erc_weekly,FEZ,0.012485714930694527
2015-12-31,2016-01-29,156,erc_weekly,EEM,0.01254826042048304
2015-12-31,2016-01-29,156,erc_weekly,DVY,0.017967624181451893
2015-12-31,2016-01-29,156,erc_weekly,VTV,0.01526232241188469
2015-12-31,2016-01-29,156,erc_weekly,VO,0.014100176518869073
2015-12-31,2016-01-29,156,erc_weekly,VV,0.014775985891821712
2015-12-31,2016-01-29,156,erc_weekly,SUSA,0.015081412437669531
2015-12-31,2016-01-29,156,erc_weekly,VGK,0.01324882175069212
2015-12-31,2016-01-29,156,erc_weekly,EFV,0.013319764203289551
2015-12-31,2016-01-29,156,erc_weekly,IWC,0.013359956487185356
2015-12-31,2016-01-29,156,erc_weekly,PID,0.013666633332078392
2015-12-31,2016-01-29,156,erc_weekly,SPYM,0.01567417478085886
2015-12-31,2016-01-29,156,erc_weekly,KBE,0.013534408853676815
2015-12-31,2016-01-29,156,erc_weekly,SDY,0.016485785497614334
2015-12-31,2016-01-29,156,erc_weekly,PRF,0.01463105735115723
2015-12-31,2016-01-29,156,erc_weekly,XBI,0.011390301612626877
2015-12-31,2016-01-29,156,erc_weekly,XSD,0.010708865000273347
2015-12-31,2016-01-29,156,erc_weekly,DXJ,0.011957341054352973
2015-12-31,2016-01-29,156,erc_weekly,KRE,0.013437760089070227
2015-12-31,2016-01-29,156,erc_weekly,XRT,0.014470173105452186
2015-12-31,2016-01-29,156,erc_weekly,VYM,0.016113567029721342
2015-12-31,2016-01-29,156,erc_weekly,VEU,0.013905927033313288
2015-12-31,2016-01-29,156,erc_weekly,VEA,0.013846854412239562
2015-12-31,2016-01-29,156,erc_weekly,SCZ,0.015187759541921052
2015-12-31,2016-01-29,156,erc_weekly,ACWI,0.014219596559914604
2015-12-31,2016-01-29,156,erc_weekly,ACWX,0.013768908900723555
2015-12-31,2016-01-29,156,erc_weekly,SCHX,0.01486951752544032
2015-12-31,2016-01-29,156,erc_weekly,SCHF,0.014080388089513616
2015-12-31,2016-01-29,156,erc_weekly,SCHA,0.012978426869820432
2015-12-31,2016-01-29,156,erc_weekly,VOO,0.014889005267415482
2015-12-31,2016-01-29,156,erc_weekly,VOOV,0.015156466274229535
2015-12-31,2016-01-29,156,erc_weekly,VIOG,0.013538353332507023
2015-12-31,2016-01-29,156,erc_weekly,VTWO,0.012897881387847967
2015-12-31,2016-01-29,156,erc_weekly,SCHM,0.013550972114999046
2015-12-31,2016-01-29,156,erc_weekly,SDIV,0.015344678320703567
2015-12-31,2016-01-29,156,erc_weekly,USMV,0.019634236603580275
2015-12-31,2016-01-29,156,erc_weekly,EFAV,0.021206384903257578
2015-12-31,2016-01-29,156,erc_weekly,INDA,0.014880823896678705
2015-12-31,2016-01-29,156,erc_weekly,IEFA,0.014079411417393538
2015-12-31,2016-01-29,156,equal_weight,SPY,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,MDY,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,EWJ,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,EWC,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,QQQ,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IVV,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IWB,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IWM,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IWD,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IJR,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IJH,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IVE,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IWV,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IYY,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IWO,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IWN,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IJT,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IJS,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IJK,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IJJ,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IEV,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,EZU,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IUSV,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,SPYV,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,VTI,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IWP,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IWS,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,EFA,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IWR,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,JPXN,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,VXF,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,FEZ,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,EEM,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,DVY,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,VTV,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,VO,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,VV,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,SUSA,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,VGK,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,EFV,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IWC,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,PID,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,SPYM,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,KBE,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,SDY,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,PRF,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,XBI,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,XSD,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,DXJ,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,KRE,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,XRT,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,VYM,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,VEU,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,VEA,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,SCZ,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,ACWI,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,ACWX,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,SCHX,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,SCHF,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,SCHA,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,VOO,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,VOOV,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,VIOG,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,VTWO,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,SCHM,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,SDIV,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,USMV,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,EFAV,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,INDA,0.014285714285714285
2015-12-31,2016-01-29,156,equal_weight,IEFA,0.014285714285714285
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,SPY,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,MDY,1.614564496995644e-16
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,EWJ,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,EWC,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,QQQ,8.582204307649448e-18
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IVV,7.167040714810494e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IWB,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IWM,3.3820459990507776e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IWD,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IJR,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IJH,3.198151514558594e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IVE,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IWV,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IYY,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IWO,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IWN,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IJT,6.218872234935312e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IJS,5.649054531490311e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IJK,1.0253561571359763e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IJJ,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IEV,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,EZU,7.773376716008486e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IUSV,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,SPYV,1.9445662377026326e-18
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,VTI,6.20227870487978e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IWP,8.485582141376454e-18
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IWS,1.3304162434010273e-16
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,EFA,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IWR,2.7511076856907835e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,JPXN,6.969579350800452e-18
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,VXF,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,FEZ,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,EEM,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,DVY,9.079188979134694e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,VTV,2.186539440628509e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,VO,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,VV,9.127909902587874e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,SUSA,6.784878729299105e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,VGK,9.177931982338841e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,EFV,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IWC,8.313811505546688e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,PID,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,SPYM,4.588888625382596e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,KBE,4.577455109707008e-16
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,SDY,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,PRF,5.971015641842616e-18
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,XBI,8.408476463511968e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,XSD,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,DXJ,3.47461867622392e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,KRE,0.01363089199575117
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,XRT,8.609427501404513e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,VYM,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,VEU,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,VEA,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,SCZ,8.589403281299833e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,ACWI,2.8846135850278937e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,ACWX,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,SCHX,4.2613925002070094e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,SCHF,8.580175982364626e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,SCHA,3.499198606825127e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,VOO,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,VOOV,6.811193439233632e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,VIOG,6.266012668597208e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,VTWO,0.0
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,SCHM,2.963610432878756e-17
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,SDIV,1.1521508245890195e-16
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,USMV,0.6289673984072774
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,EFAV,0.35740170959696904
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,INDA,6.737961419420399e-18
2016-01-29,2016-02-29,156,nonlinear_shrinkage_gmv,IEFA,0.0
