date,decision_date,trial_id,coef_r_mvp,coef_sigma_mvp,coef_u,fc_r_mvp,fc_sigma_mvp,fc_u,rhat_tp,sigmahat_tp,r_star,distance
2009-01-30,2008-12-31,ft_med_ef21_fc60_sample_sleeves,0.001740957914522579,0.02730922916542626,0.2993956863452811,0.004414492446954849,0.02838481375830402,0.27445999806224763,0.054506723590063214,0.09974030653703463,0.054297943501507955,0.0002401971422345999
2009-02-27,2009-01-30,ft_med_ef21_fc60_sample_sleeves,-0.00044976873899503543,0.02685821423065186,0.4135154862961149,0.0023553766805350443,0.02829708750007148,0.3842869676671392,0.1329961555390838,0.21263321014382625,0.13299615154193548,0.003382629297761427
2009-03-31,2009-02-27,ft_med_ef21_fc60_sample_sleeves,4.422968625282084e-05,0.02652404975695182,0.6212531472956659,0.0017430767838653004,0.02755747583952411,0.6080562061888684,0.2666577888909,0.34084608725989407,0.2666577848934465,0.0015498746042412119
2009-04-30,2009-03-31,ft_med_ef21_fc60_sample_sleeves,0.003542166382600951,0.026958080186542364,0.4289871393440476,0.004369577696388377,0.026156834141464913,0.4208499322233055,0.07026544109085701,0.10489054307358223,0.07003877924820298,0.0002738040929877548
2009-05-29,2009-04-30,ft_med_ef21_fc60_sample_sleeves,0.004568434973435591,0.02309281089071764,0.27385492007052215,0.00459768496703402,0.021437326295532712,0.30220405969692576,0.03480431808465019,0.058981739656849594,0.03341721128079584,0.0015948167828375532
2009-06-30,2009-05-29,ft_med_ef21_fc60_sample_sleeves,0.0036136834189157306,0.02252385705333616,0.19441356227658574,0.002657599148194832,0.021120781823052496,0.25513243301288185,0.04548248118780356,0.08737502774534213,0.041636575069733145,0.004226433174971974
2009-07-31,2009-06-30,ft_med_ef21_fc60_sample_sleeves,0.002923351316198788,0.022430684892465295,0.21175198863787648,0.00322438775999923,0.021965781399830384,0.2593993931166987,0.04204076557101287,0.07931554875961308,0.0386988753154122,0.0037053993578045528
2009-08-31,2009-07-31,ft_med_ef21_fc60_sample_sleeves,0.0030451510881526326,0.021981989688599452,0.15657365083166416,0.003272429094481884,0.02153892196805533,0.21449918296043183,0.03368151201248942,0.06910104735487992,0.029664616159038804,0.004351044272581154
2009-09-30,2009-08-31,ft_med_ef21_fc60_sample_sleeves,0.0027973729490070693,0.022064900608714834,0.11658056684701529,0.002920533723687755,0.021753521227351195,0.1767854219048584,0.031565172881813576,0.07151588862305822,0.02665473692923417,0.00521571990016318
2009-10-30,2009-09-30,ft_med_ef21_fc60_sample_sleeves,0.003166796781082143,0.02205767041327366,0.10489123466587294,0.003121427639310696,0.021644423977112887,0.15869785664520414,0.026939677921511775,0.06358659890337438,0.022954881450135516,0.004214403819297904
2009-11-30,2009-10-30,ft_med_ef21_fc60_sample_sleeves,0.003166327583397725,0.019362259193116026,0.08346473335036912,0.003115708217213347,0.01911481562546315,0.12756507209928994,0.01807514441465524,0.04603971339550046,0.015494133254753597,0.0027077866595943186
2009-12-31,2009-11-30,ft_med_ef21_fc60_sample_sleeves,0.004322668643759994,0.019439882443367123,0.05553087390620547,0.004132291546504509,0.018779904232539335,0.09444105855267106,0.012192692356646466,0.032258762552772116,0.0105320758049975,0.0017303553986375137
2010-01-29,2009-12-31,ft_med_ef21_fc60_sample_sleeves,0.003403544826322598,0.019755228196162294,0.06421808441978152,0.003290505605575313,0.01951641799932393,0.0997375135130658,0.014835563744981128,0.04144010247457913,0.012802823434844051,0.0021148663115498276
2010-02-26,2010-01-29,ft_med_ef21_fc60_sample_sleeves,0.0037296658519364854,0.01956832115851056,0.08025030827761175,0.003617482411080924,0.019244696089427096,0.10975922803062506,0.014854646689962418,0.03899770111557884,0.01343683380818328,0.0014913483245793105
2010-03-31,2010-02-26,ft_med_ef21_fc60_sample_sleeves,0.004266922093692321,0.019535684518121862,0.07555438065729406,0.004097185735813387,0.019039904041681557,0.10045416637450315,0.012985344682213665,0.03389601711202371,0.011992427380538632,0.0010470720477783026
2010-04-30,2010-03-31,ft_med_ef21_fc60_sample_sleeves,0.004062467873416366,0.019930942882900374,0.06331692479703108,0.003913949633068499,0.019488472701261268,0.08701700964384272,0.012357877840265616,0.034629174408155806,0.011288740111016637,0.0011181640133217056
2010-05-28,2010-04-30,ft_med_ef21_fc60_sample_sleeves,0.004555262836436682,0.02021867047769992,0.061968444411024885,0.00437241195032942,0.01959671409343106,0.07968317543514797,0.01137102646550714,0.03160258116376859,0.010674082790463304,0.000732254432293595
2010-06-30,2010-05-28,ft_med_ef21_fc60_sample_sleeves,0.004536616568555551,0.019488376889371425,0.06289457757629113,0.004380247757402691,0.01898928621876731,0.07943206891313254,0.010919295068163484,0.029981724110700325,0.010315805354867131,0.0006352075738144834
2010-07-30,2010-06-30,ft_med_ef21_fc60_sample_sleeves,0.005349342321568875,0.02095440666612717,0.06808985680027445,0.005154074736094412,0.020043418511321725,0.07035842206913652,0.010638220238467395,0.028795917950149068,0.010520300282552115,0.00012613701774760508
2010-08-31,2010-07-30,ft_med_ef21_fc60_sample_sleeves,0.008965618592840915,0.0141103988482218,0.23208679077595046,0.0086611154621327,0.01250783178758114,0.22161875113435078,0.012664218224624147,0.015124614379359018,0.0122088384387841,0.0006833245296017051
2010-09-30,2010-08-31,ft_med_ef21_fc60_sample_sleeves,0.008491444545033896,0.013994402743848954,0.31077917633525687,0.008252308662940045,0.012831064922990833,0.2974456189988675,0.014186444971586066,0.016823322080626778,0.01393694285095322,0.0003482906927913116
2010-10-29,2010-09-30,ft_med_ef21_fc60_sample_sleeves,0.007219779286305952,0.012627247328949527,0.3673934101320238,0.007013808090527145,0.012290414026241151,0.3532809272749115,0.014622313247235931,0.017745883067875126,0.014710998792829472,0.00011735019874173297
2010-11-30,2010-10-29,ft_med_ef21_fc60_sample_sleeves,0.007291936554842756,0.012329378668961175,0.3131500548110918,0.007077571329092721,0.012000884033447935,0.3078013637356194,0.01334100904212302,0.016476518521330828,0.013380243491450672,5.138522800700701e-05
2010-12-31,2010-11-30,ft_med_ef21_fc60_sample_sleeves,0.007979894314602227,0.011493721107950054,0.3916086851024864,0.007720086084961716,0.01099740400413965,0.37465183562950055,0.013589383014534722,0.014590795744767762,0.013596826043528383,1.0614460585591353e-05
2011-01-31,2010-12-31,ft_med_ef21_fc60_sample_sleeves,0.006993289104001954,0.011418790944155753,0.4345289474223467,0.006785119467410093,0.011497262934735398,0.41259941693378915,0.014823342239642089,0.01699373266562677,0.015081490941968395,0.00034738636021430287
2011-02-28,2011-01-31,ft_med_ef21_fc60_sample_sleeves,0.0061601129234707085,0.010751884687177906,0.38261272205916347,0.005935062019359329,0.01149253965347333,0.36975814227630927,0.014163634642058156,0.017753776071678835,0.014618838059266604,0.0005792252615176492
2011-03-31,2011-02-28,ft_med_ef21_fc60_sample_sleeves,0.00635925034669938,0.010386501462386961,0.37161347805628786,0.006139338929472855,0.011091206664297597,0.3609272661502916,0.013371293302387297,0.016368342368584206,0.013799116725396606,0.0005480084951332259
2011-04-29,2011-03-31,ft_med_ef21_fc60_sample_sleeves,0.006569028572939445,0.0104590337454887,0.46181543092053634,0.006339647569053167,0.011041879880032093,0.43245936357383064,0.014656638464361266,0.016789108981734132,0.015128749464038995,0.0006299163515256014
2011-05-31,2011-04-29,ft_med_ef21_fc60_sample_sleeves,0.006186084957486709,0.010457457105158217,0.5325056529452014,0.006129582688269903,0.011311378566623473,0.4992121216766582,0.016550004256042212,0.01858656515122498,0.017023656973064672,0.0006348581943434199
2011-06-30,2011-05-31,ft_med_ef21_fc60_sample_sleeves,0.006224716261980741,0.010197701713204213,0.4409551005293925,0.006090150625319504,0.011191488338310898,0.42114405723949155,0.014751355980653226,0.01741765970299377,0.015255930150066065,0.000655726915026674
2011-07-29,2011-06-30,ft_med_ef21_fc60_sample_sleeves,0.004890180137011913,0.009879492287953828,0.30935161048779175,0.004620099143747883,0.011921711865105227,0.30341883139187825,0.013954113799449745,0.020718776414674116,0.01471247080843181,0.0008992745382081778
2011-08-31,2011-07-29,ft_med_ef21_fc60_sample_sleeves,0.005914761410557382,0.00940817356344292,0.27910844216953307,0.005614567846566409,0.010796841665631024,0.2815280957267447,0.011459761089874248,0.015425041717297331,0.012086686171193883,0.000757548568101841
2011-09-30,2011-08-31,ft_med_ef21_fc60_sample_sleeves,0.00561339007246049,0.009126759654480211,0.25968000017237974,0.005289950409858972,0.010745309233810552,0.267096505179082,0.011119760954638921,0.015579045421740711,0.011780270249945414,0.0007835821752382015
2011-10-31,2011-09-30,ft_med_ef21_fc60_sample_sleeves,0.005814572928024539,0.009453531753341939,0.13909558099685657,0.005420728981964596,0.010785669555045865,0.15025169104681302,0.00864518082382819,0.013620884300952799,0.009291714992285673,0.0007320717096116628
2011-11-30,2011-10-31,ft_med_ef21_fc60_sample_sleeves,0.00610663858300951,0.010446513483848636,0.1938124639062364,0.005802282226962806,0.011300388434271296,0.20242350858049163,0.010257293863421847,0.015024856964395476,0.01069294508119697,0.0005133846517674034
2011-12-30,2011-11-30,ft_med_ef21_fc60_sample_sleeves,0.005587595466460389,0.009665031246598841,0.1745491059119687,0.005246976664490864,0.010970765403120645,0.18118754588352406,0.009403144399434283,0.01468652045941025,0.01001406055410746,0.000701836857240843
2012-01-31,2011-12-30,ft_med_ef21_fc60_sample_sleeves,0.006607110125318786,0.009421213651506992,0.15723927849408686,0.006263113497893898,0.010072869210329013,0.16858389371176027,0.008994179452295324,0.012070877100922143,0.009418558683085545,0.0005083480933687775
2012-02-29,2012-01-31,ft_med_ef21_fc60_sample_sleeves,0.006668902009672258,0.009262729790091129,0.13089947497464346,0.006335562194599161,0.009866197204807903,0.14469988092952996,0.008558783004188181,0.01146735402241789,0.00895514623373498,0.0004710156777553603
2012-03-30,2012-02-29,ft_med_ef21_fc60_sample_sleeves,0.0066445188674840745,0.009414581564218679,0.13344473430635112,0.006335522631744974,0.009970722999940083,0.14655747708430916,0.008635263144200019,0.011640542372547715,0.008997041657348402,0.00043090181680718995
2012-04-30,2012-03-30,ft_med_ef21_fc60_sample_sleeves,0.006275115989529773,0.009789914033307163,0.1839498126884121,0.005997733284182156,0.01048666750687846,0.18926822081504802,0.009468021514720796,0.013175695272610984,0.009880670661639165,0.0004940456796636903
2012-05-31,2012-04-30,ft_med_ef21_fc60_sample_sleeves,0.0058048189305732675,0.009596666551808752,0.22654141667452357,0.005539265727950852,0.010616624440014424,0.22443169542173186,0.010105991148478464,0.014340021801573715,0.010647241639204615,0.0006468123431013199
2012-06-29,2012-05-31,ft_med_ef21_fc60_sample_sleeves,0.0056030254993221455,0.009554848857925203,0.28771554326112825,0.005355804257239597,0.010665244360569913,0.2766794522872552,0.011231967225777215,0.015444945355515998,0.011827175905239884,0.0007247863173962733
2012-07-31,2012-06-29,ft_med_ef21_fc60_sample_sleeves,0.005255130425364347,0.009471217539186925,0.18452719307187115,0.004999204697811509,0.010783924127576769,0.18983687681586678,0.00941524784243204,0.014799336398286745,0.00996443679703042,0.0006315085225458653
2012-08-31,2012-07-31,ft_med_ef21_fc60_sample_sleeves,0.005713898621563365,0.009603288633036553,0.18992188034559424,0.00546044307368974,0.010537949576809529,0.19615198415379437,0.009449562643630295,0.013862706499140716,0.009901100614445624,0.0005303706204535428
2012-09-28,2012-08-31,ft_med_ef21_fc60_sample_sleeves,0.0061873958086805046,0.00861497980347357,0.16790189225227398,0.005888501818328169,0.009412262181623103,0.17665987535524513,0.008546294727115208,0.011339151092351585,0.009012146867644911,0.0005571011757202448
2012-10-31,2012-09-28,ft_med_ef21_fc60_sample_sleeves,0.00659512543779252,0.008563023562304374,0.1664532761532121,0.006282987421041244,0.009094928621696538,0.17511569962320028,0.008588446846632465,0.010633433416275363,0.00884686508049131,0.0005153482702069234
2012-11-30,2012-10-31,ft_med_ef21_fc60_sample_sleeves,0.00649753566851081,0.008546439281084627,0.1378159745393628,0.006202828930327474,0.009096089462295205,0.14970544098824445,0.008199733115992449,0.010458265907417044,0.008569383984164146,0.00044680420847219125
2012-12-31,2012-11-30,ft_med_ef21_fc60_sample_sleeves,0.00637482196810223,0.008640591419033275,0.10309647616481446,0.006109916922965864,0.009194609602450264,0.11779104427988786,0.0077397516048028905,0.01034854167490233,0.008078964647923915,0.00039795748391858006
2013-01-31,2012-12-31,ft_med_ef21_fc60_sample_sleeves,0.006144917613985881,0.00841406729005834,0.04715672149616035,0.005915287855900796,0.009070374740711108,0.06677702501963696,0.006844043880184888,0.009756491737657734,0.007156071013791862,0.00034197054974128356
2013-02-28,2013-01-31,ft_med_ef21_fc60_sample_sleeves,0.005343455059178195,0.008136946596749949,0.09614903476765506,0.005118416939735763,0.009283179113206672,0.10717116416938258,0.006922829112528216,0.01079619463877896,0.007161538563262848,0.0008031295954481917
2013-03-28,2013-02-28,ft_med_ef21_fc60_sample_sleeves,0.005223299997830676,0.008134358655052439,0.10788543635508166,0.005012493418160949,0.009271042497465815,0.11699299779940485,0.007018642473763906,0.01097054553228669,0.007516407876696171,0.0005574854470993338
2013-04-30,2013-03-28,ft_med_ef21_fc60_sample_sleeves,0.005542767796633764,0.008031603944017364,0.1365060856676035,0.0053201879799482125,0.008946472292374259,0.14374019548387432,0.007482681904476202,0.010610038849466319,0.007947282537350811,0.0005386975171209761
