decision_date,feature_end,date,label_start,n_names,n_sleeves,include_thin,n_thin,strategy_id,ticker,weight,thin_lt5y,configuration_id
2000-08-31,2000-08-31,2000-09-29,2000-09-01,2,2,False,0,spectral_risk_parity__0,MDY,0.4504529371342052,False,0
2000-08-31,2000-08-31,2000-09-29,2000-09-01,2,2,False,0,erc__0,SPY,0.5392701091291614,False,0
2000-08-31,2000-08-31,2000-09-29,2000-09-01,2,2,False,0,erc__0,MDY,0.46072989087083865,False,0
2000-08-31,2000-08-31,2000-09-29,2000-09-01,2,2,False,0,minvar_lw__0,SPY,0.725936752270182,False,0
2000-08-31,2000-08-31,2000-09-29,2000-09-01,2,2,False,0,minvar_lw__0,MDY,0.27406324772981805,False,0
2000-08-31,2000-08-31,2000-09-29,2000-09-01,2,2,False,0,equal_weight__0,SPY,0.5,False,0
2000-08-31,2000-08-31,2000-09-29,2000-09-01,2,2,False,0,equal_weight__0,MDY,0.5,False,0
2000-09-29,2000-09-29,2000-10-31,2000-09-30,2,2,False,0,spectral_risk_parity__0,SPY,0.5450245985298856,False,0
2000-09-29,2000-09-29,2000-10-31,2000-09-30,2,2,False,0,spectral_risk_parity__0,MDY,0.45497540147011434,False,0
2000-09-29,2000-09-29,2000-10-31,2000-09-30,2,2,False,0,erc__0,SPY,0.5361101016251958,False,0
2000-09-29,2000-09-29,2000-10-31,2000-09-30,2,2,False,0,erc__0,MDY,0.4638898983748043,False,0
2000-09-29,2000-09-29,2000-10-31,2000-09-30,2,2,False,0,minvar_lw__0,SPY,0.7114923871378814,False,0
2000-09-29,2000-09-29,2000-10-31,2000-09-30,2,2,False,0,minvar_lw__0,MDY,0.28850761286211857,False,0
2000-09-29,2000-09-29,2000-10-31,2000-09-30,2,2,False,0,equal_weight__0,SPY,0.5,False,0
2000-09-29,2000-09-29,2000-10-31,2000-09-30,2,2,False,0,equal_weight__0,MDY,0.5,False,0
2000-10-31,2000-10-31,2000-11-30,2000-11-01,2,2,False,0,spectral_risk_parity__0,SPY,0.5450490403264386,False,0
2000-10-31,2000-10-31,2000-11-30,2000-11-01,2,2,False,0,spectral_risk_parity__0,MDY,0.45495095967356136,False,0
2000-10-31,2000-10-31,2000-11-30,2000-11-01,2,2,False,0,erc__0,SPY,0.5361523966006708,False,0
2000-10-31,2000-10-31,2000-11-30,2000-11-01,2,2,False,0,erc__0,MDY,0.46384760339932907,False,0
2000-10-31,2000-10-31,2000-11-30,2000-11-01,2,2,False,0,minvar_lw__0,SPY,0.7120963023327443,False,0
2000-10-31,2000-10-31,2000-11-30,2000-11-01,2,2,False,0,minvar_lw__0,MDY,0.28790369766725565,False,0
2000-10-31,2000-10-31,2000-11-30,2000-11-01,2,2,False,0,equal_weight__0,SPY,0.5,False,0
2000-10-31,2000-10-31,2000-11-30,2000-11-01,2,2,False,0,equal_weight__0,MDY,0.5,False,0
2000-11-30,2000-11-30,2000-12-29,2000-12-01,2,2,False,0,spectral_risk_parity__0,SPY,0.5424100950056222,False,0
2000-11-30,2000-11-30,2000-12-29,2000-12-01,2,2,False,0,spectral_risk_parity__0,MDY,0.4575899049943779,False,0
2000-11-30,2000-11-30,2000-12-29,2000-12-01,2,2,False,0,erc__0,SPY,0.5350172866673865,False,0
2000-11-30,2000-11-30,2000-12-29,2000-12-01,2,2,False,0,erc__0,MDY,0.4649827133326136,False,0
2000-11-30,2000-11-30,2000-12-29,2000-12-01,2,2,False,0,minvar_lw__0,SPY,0.7224792024886875,False,0
2000-11-30,2000-11-30,2000-12-29,2000-12-01,2,2,False,0,minvar_lw__0,MDY,0.27752079751131253,False,0
2000-11-30,2000-11-30,2000-12-29,2000-12-01,2,2,False,0,equal_weight__0,SPY,0.5,False,0
2000-11-30,2000-11-30,2000-12-29,2000-12-01,2,2,False,0,equal_weight__0,MDY,0.5,False,0
2000-12-29,2000-12-29,2001-01-31,2000-12-30,2,2,False,0,spectral_risk_parity__0,SPY,0.5440268242583012,False,0
2000-12-29,2000-12-29,2001-01-31,2000-12-30,2,2,False,0,spectral_risk_parity__0,MDY,0.4559731757416988,False,0
2000-12-29,2000-12-29,2001-01-31,2000-12-30,2,2,False,0,erc__0,SPY,0.5361649031698302,False,0
2000-12-29,2000-12-29,2001-01-31,2000-12-30,2,2,False,0,erc__0,MDY,0.4638350968301697,False,0
2000-12-29,2000-12-29,2001-01-31,2000-12-30,2,2,False,0,minvar_lw__0,SPY,0.7177975891717903,False,0
2000-12-29,2000-12-29,2001-01-31,2000-12-30,2,2,False,0,minvar_lw__0,MDY,0.28220241082820974,False,0
2000-12-29,2000-12-29,2001-01-31,2000-12-30,2,2,False,0,equal_weight__0,SPY,0.5,False,0
2000-12-29,2000-12-29,2001-01-31,2000-12-30,2,2,False,0,equal_weight__0,MDY,0.5,False,0
2001-01-31,2001-01-31,2001-02-28,2001-02-01,2,2,False,0,spectral_risk_parity__0,SPY,0.5436371719448089,False,0
2001-01-31,2001-01-31,2001-02-28,2001-02-01,2,2,False,0,spectral_risk_parity__0,MDY,0.4563628280551912,False,0
2001-01-31,2001-01-31,2001-02-28,2001-02-01,2,2,False,0,erc__0,SPY,0.5358585181435033,False,0
2001-01-31,2001-01-31,2001-02-28,2001-02-01,2,2,False,0,erc__0,MDY,0.4641414818564967,False,0
2001-01-31,2001-01-31,2001-02-28,2001-02-01,2,2,False,0,minvar_lw__0,SPY,0.7162482708401758,False,0
2001-01-31,2001-01-31,2001-02-28,2001-02-01,2,2,False,0,minvar_lw__0,MDY,0.2837517291598242,False,0
2001-01-31,2001-01-31,2001-02-28,2001-02-01,2,2,False,0,equal_weight__0,SPY,0.5,False,0
2001-01-31,2001-01-31,2001-02-28,2001-02-01,2,2,False,0,equal_weight__0,MDY,0.5,False,0
2001-02-28,2001-02-28,2001-03-30,2001-03-01,2,2,False,0,spectral_risk_parity__0,SPY,0.5362744687505028,False,0
2001-02-28,2001-02-28,2001-03-30,2001-03-01,2,2,False,0,spectral_risk_parity__0,MDY,0.46372553124949717,False,0
2001-02-28,2001-02-28,2001-03-30,2001-03-01,2,2,False,0,erc__0,SPY,0.530559656397264,False,0
2001-02-28,2001-02-28,2001-03-30,2001-03-01,2,2,False,0,erc__0,MDY,0.469440343602736,False,0
2001-02-28,2001-02-28,2001-03-30,2001-03-01,2,2,False,0,minvar_lw__0,SPY,0.6991557260622221,False,0
2001-02-28,2001-02-28,2001-03-30,2001-03-01,2,2,False,0,minvar_lw__0,MDY,0.3008442739377779,False,0
2001-02-28,2001-02-28,2001-03-30,2001-03-01,2,2,False,0,equal_weight__0,SPY,0.5,False,0
2001-02-28,2001-02-28,2001-03-30,2001-03-01,2,2,False,0,equal_weight__0,MDY,0.5,False,0
2001-03-30,2001-03-30,2001-04-30,2001-03-31,4,4,False,0,spectral_risk_parity__0,SPY,0.321983606515167,False,0
2001-03-30,2001-03-30,2001-04-30,2001-03-31,4,4,False,0,spectral_risk_parity__0,MDY,0.2692122474119456,False,0
2001-03-30,2001-03-30,2001-04-30,2001-03-31,4,4,False,0,spectral_risk_parity__0,EWJ,0.1729797741561028,False,0
2001-03-30,2001-03-30,2001-04-30,2001-03-31,4,4,False,0,spectral_risk_parity__0,EWC,0.23582437191678474,False,0
2001-03-30,2001-03-30,2001-04-30,2001-03-31,4,4,False,0,erc__0,SPY,0.28246406184356454,False,0
2001-03-30,2001-03-30,2001-04-30,2001-03-31,4,4,False,0,erc__0,MDY,0.25602038407388733,False,0
2001-03-30,2001-03-30,2001-04-30,2001-03-31,4,4,False,0,erc__0,EWJ,0.23888270914588947,False,0
2001-03-30,2001-03-30,2001-04-30,2001-03-31,4,4,False,0,erc__0,EWC,0.2226328449366587,False,0
2001-03-30,2001-03-30,2001-04-30,2001-03-31,4,4,False,0,minvar_lw__0,SPY,0.5825132945588921,False,0
2001-03-30,2001-03-30,2001-04-30,2001-03-31,4,4,False,0,minvar_lw__0,MDY,0.24512014274866983,False,0
2001-03-30,2001-03-30,2001-04-30,2001-03-31,4,4,False,0,minvar_lw__0,EWJ,0.1723665626924381,False,0
2001-03-30,2001-03-30,2001-04-30,2001-03-31,4,4,False,0,minvar_lw__0,EWC,0.0,False,0
2001-03-30,2001-03-30,2001-04-30,2001-03-31,4,4,False,0,equal_weight__0,SPY,0.25,False,0
2001-03-30,2001-03-30,2001-04-30,2001-03-31,4,4,False,0,equal_weight__0,MDY,0.25,False,0
2001-03-30,2001-03-30,2001-04-30,2001-03-31,4,4,False,0,equal_weight__0,EWJ,0.25,False,0
2001-03-30,2001-03-30,2001-04-30,2001-03-31,4,4,False,0,equal_weight__0,EWC,0.25,False,0
2001-04-30,2001-04-30,2001-05-31,2001-05-01,4,4,False,0,spectral_risk_parity__0,SPY,0.3207598221750886,False,0
2001-04-30,2001-04-30,2001-05-31,2001-05-01,4,4,False,0,spectral_risk_parity__0,MDY,0.2674926900698079,False,0
2001-04-30,2001-04-30,2001-05-31,2001-05-01,4,4,False,0,spectral_risk_parity__0,EWJ,0.17554352078917876,False,0
2001-04-30,2001-04-30,2001-05-31,2001-05-01,4,4,False,0,spectral_risk_parity__0,EWC,0.2362039669659248,False,0
2001-04-30,2001-04-30,2001-05-31,2001-05-01,4,4,False,0,erc__0,SPY,0.2821709700293212,False,0
2001-04-30,2001-04-30,2001-05-31,2001-05-01,4,4,False,0,erc__0,MDY,0.25497109548405134,False,0
2001-04-30,2001-04-30,2001-05-31,2001-05-01,4,4,False,0,erc__0,EWJ,0.2386493773127481,False,0
2001-04-30,2001-04-30,2001-05-31,2001-05-01,4,4,False,0,erc__0,EWC,0.22420855717387936,False,0
2001-04-30,2001-04-30,2001-05-31,2001-05-01,4,4,False,0,minvar_lw__0,SPY,0.6025147035699153,False,0
2001-04-30,2001-04-30,2001-05-31,2001-05-01,4,4,False,0,minvar_lw__0,MDY,0.2315796134260987,False,0
2001-04-30,2001-04-30,2001-05-31,2001-05-01,4,4,False,0,minvar_lw__0,EWJ,0.16590568300398598,False,0
2001-04-30,2001-04-30,2001-05-31,2001-05-01,4,4,False,0,minvar_lw__0,EWC,0.0,False,0
2001-04-30,2001-04-30,2001-05-31,2001-05-01,4,4,False,0,equal_weight__0,SPY,0.25,False,0
2001-04-30,2001-04-30,2001-05-31,2001-05-01,4,4,False,0,equal_weight__0,MDY,0.25,False,0
2001-04-30,2001-04-30,2001-05-31,2001-05-01,4,4,False,0,equal_weight__0,EWJ,0.25,False,0
2001-04-30,2001-04-30,2001-05-31,2001-05-01,4,4,False,0,equal_weight__0,EWC,0.25,False,0
2001-05-31,2001-05-31,2001-06-29,2001-06-01,4,4,False,0,spectral_risk_parity__0,SPY,0.3207382316107617,False,0
2001-05-31,2001-05-31,2001-06-29,2001-06-01,4,4,False,0,spectral_risk_parity__0,MDY,0.2674410474363074,False,0
2001-05-31,2001-05-31,2001-06-29,2001-06-01,4,4,False,0,spectral_risk_parity__0,EWJ,0.17602789772371302,False,0
2001-05-31,2001-05-31,2001-06-29,2001-06-01,4,4,False,0,spectral_risk_parity__0,EWC,0.23579282322921793,False,0
2001-05-31,2001-05-31,2001-06-29,2001-06-01,4,4,False,0,erc__0,SPY,0.2815972172629342,False,0
2001-05-31,2001-05-31,2001-06-29,2001-06-01,4,4,False,0,erc__0,MDY,0.25498958848429,False,0
2001-05-31,2001-05-31,2001-06-29,2001-06-01,4,4,False,0,erc__0,EWJ,0.23900037001509317,False,0
2001-05-31,2001-05-31,2001-06-29,2001-06-01,4,4,False,0,erc__0,EWC,0.2244128242376827,False,0
2001-05-31,2001-05-31,2001-06-29,2001-06-01,4,4,False,0,minvar_lw__0,SPY,0.5978941951222903,False,0
2001-05-31,2001-05-31,2001-06-29,2001-06-01,4,4,False,0,minvar_lw__0,MDY,0.23612803266117638,False,0
